timestamp,chain,chain_name,from_token,to_token,usd_amount,token_amount,project,expectedAmount,efficiency,latency_ms,from_amount_usd,to_amount_usd
2026-01-27_19-58-12,Base,Base,WBTC,USDC,1000000,11.11111111111111,CoW Swap,211725.471544,21.6835%,458,976057.7740174858,211643.74551198402
2026-01-27_19-58-12,Base,Base,WBTC,USDC,1000000,11.11111111111111,1inch,88075.83546152308,9.0201%,583,976057.9646416064,88041.83818903493
2026-01-27_19-58-12,Base,Base,WBTC,USDC,1000000,11.11111111111111,1inch_fusion,87931.599059,9.0054%,572,976057.9646416064,87897.65746176323
2026-01-27_19-58-12,Base,Base,WBTC,USDC,1000000,11.11111111111111,SushiSwap,38053.95572,3.8972%,232,976057.9646416063,38039.26689309208
2026-01-27_19-58-12,Base,Base,WBTC,USDC,1000000,11.11111111111111,0x,34787.02,3.5627%,609,976057.9646416064,34773.592210279996
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,Fly,10558.630684,99.7417%,381,10581.884999999998,10554.555052555976
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,OpenOcean,10558.620527,99.7416%,672,10581.884999999998,10554.544899476577
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,KyberSwap,10558.500861,99.7405%,500,10581.884999999998,10554.425279667654
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,0x,10554.369999999999,99.7015%,711,10581.884999999998,10550.29601318
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,Nordstern Finance,10544.112684,99.6046%,370,10581.884999999998,10540.042656503976
2026-01-27_19-58-12,Monad,Monad,MON,USDC,10000,500000.0,SushiSwap,10543.443973,99.5983%,225,10581.884999999998,10539.374203626421
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,KyberSwap,105405.796779,99.5712%,594,105818.84999999999,105365.1101414433
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,0x,105183.68999999999,99.3614%,689,105818.84999999999,105143.08909565999
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,OpenOcean,105123.070932,99.3041%,950,105818.84999999999,105082.49342662025
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,Fly,104904.807448,99.0980%,291,105818.84999999999,104864.31419232508
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,Nordstern Finance,104213.899204,98.4453%,387,105818.84999999999,104173.67263890726
2026-01-27_19-58-12,Monad,Monad,MON,USDC,100000,5000000.0,SushiSwap,104191.762652,98.4244%,242,105818.84999999999,104151.54463161633
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,KyberSwap,1008280.496509,95.2469%,571,1058188.5,1007891.3002373475
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,0x,1006781.1299999999,95.1052%,721,1058188.5,1006392.5124838199
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,OpenOcean,976889.257832,92.2815%,1119,1058188.5,976512.1785784769
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,Fly,790141.817865,74.6405%,358,1058188.5,789836.823123304
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,Nordstern Finance,773611.959387,73.0790%,691,1058188.5,773313.3451706766
2026-01-27_19-58-12,Monad,Monad,MON,USDC,1000000,50000000.0,SushiSwap,621414.758509,58.7017%,245,1058188.5,621174.8924122155
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,KyberSwap,10564.536953,99.6892%,873,10581.884999999998,10548.996519142138
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,Fly,10563.994354,99.6841%,376,10581.884999999998,10548.454718305265
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,OpenOcean,10563.992737,99.6841%,626,10581.884999999998,10548.453103683874
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,0x,10563.89,99.6831%,740,10581.884999999998,10548.350517809999
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,Nordstern Finance,10553.26031,99.5828%,400,10581.884999999998,10537.73646408399
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,10000,500000.0,SushiSwap,10551.612681,99.5672%,234,10581.884999999998,10536.09125874625
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,KyberSwap,105385.540892,99.4440%,498,105818.84999999999,105230.51876134788
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,0x,105256.84,99.3226%,753,105818.84999999999,105102.00718836
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,Fly,104998.371333,99.0787%,414,105818.84999999999,104843.91872876916
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,OpenOcean,104590.005789,98.6933%,1205,105818.84999999999,104436.15389048438
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,SushiSwap,101396.020325,95.6794%,267,105818.84999999999,101246.86677910193
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,100000,5000000.0,Nordstern Finance,2579.130659,2.4337%,400,105818.84999999999,2575.336757800611
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,KyberSwap,1006343.280703,94.9607%,712,1058188.5,1004862.949737086
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,OpenOcean,975433.567716,92.0440%,1207,1058188.5,973998.7049378898
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,0x,854724.4699999999,80.6536%,774,1058188.5,853467.1703046298
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,Fly,787838.634373,74.3421%,324,1058188.5,786679.7237418373
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,Nordstern Finance,773918.811294,73.0286%,538,1058188.5,772780.3767225866
2026-01-27_19-58-12,Monad,Monad,MON,USDT0,1000000,50000000.0,SushiSwap,94247.686441,8.8934%,256,1058188.5,94109.04809424529
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,KyberSwap,10563.90914,99.7959%,562,10581.884999999998,10560.28571916498
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,Fly,10560.0,99.7590%,292,10581.884999999998,10556.37792
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,OpenOcean,10559.0,99.7495%,683,10581.884999999998,10555.378263
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,0x,10555.14,99.7130%,677,10581.884999999998,10551.519586979999
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,Nordstern Finance,10547.330598,99.6393%,438,10581.884999999998,10543.712863604887
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,10000,500000.0,SushiSwap,10543.406668,99.6022%,276,10581.884999999998,10539.790279512876
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,KyberSwap,105433.860003,99.6020%,635,105818.84999999999,105397.69618901897
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,0x,105194.59999999999,99.3760%,634,105818.84999999999,105158.5182522
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,OpenOcean,105164.904088,99.3479%,1371,105818.84999999999,105128.83252589781
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,Fly,104926.566751,99.1228%,395,105818.84999999999,104890.57693860441
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,Nordstern Finance,104442.140311,98.6651%,325,105818.84999999999,104406.31665687333
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,100000,5000000.0,SushiSwap,102962.2101,97.2671%,262,105818.84999999999,102926.8940619357
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,KyberSwap,1009329.745751,95.3501%,653,1058188.5,1008983.5456482074
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,0x,1006917.4299999999,95.1222%,689,1058188.5,1006572.0573215099
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,OpenOcean,974717.806343,92.0803%,1431,1058188.5,974383.4781354244
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,Nordstern Finance,830483.525068,78.4547%,448,1058188.5,830198.6692189017
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,Fly,787219.072883,74.3676%,365,1058188.5,786949.0567410012
2026-01-27_19-58-12,Monad,Monad,MON,AUSD,1000000,50000000.0,SushiSwap,100613.665054,9.5048%,255,1058188.5,100579.15456688647
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,KyberSwap,10000.421888,100.0085%,517,9996.14,9996.991743292418
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,Nordstern Finance,10000.38914,100.0082%,326,9996.14,9996.95900652498
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,Fly,10000.340012,100.0077%,292,9996.14,9996.909895375884
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,OpenOcean,10000.340011,100.0077%,664,9996.14,9996.909894376227
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,0x,10000.31,100.0074%,675,9996.14,9996.87989367
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,10000,10000.0,SushiSwap,9997.8485,99.9828%,208,9996.14,9994.419237964501
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,Nordstern Finance,100012.498199,100.0168%,489,99961.4,99978.19391211774
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,KyberSwap,100003.953702,100.0083%,1173,99961.4,99969.65234588021
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,OpenOcean,100003.129885,100.0074%,724,99961.4,99968.82881144945
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,0x,100002.84,100.0071%,589,99961.4,99968.53902588
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,Fly,100000.419955,100.0047%,341,99961.4,99966.11981095544
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,100000,100000.0,SushiSwap,97955.510127,97.9597%,265,99961.4,97921.91138702644
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,Nordstern Finance,1000017.387257,100.0060%,329,999614.0,999674.3812931709
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,KyberSwap,1000006.694365,100.0050%,481,999614.0,999663.6920688328
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,OpenOcean,1000001.901347,100.0045%,1156,999614.0,999658.900694838
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,0x,999996.85,100.0040%,671,999614.0,999653.85108045
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,Fly,998919.984678,99.8963%,281,999614.0,998577.3551232554
2026-01-27_19-58-12,Monad,Monad,USDC,AUSD,1000000,1000000.0,SushiSwap,104008.599608,10.4013%,250,999614.0,103972.92465833446
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,KyberSwap,9745.052226,99.6880%,1069,9771.777777777777,9741.290635840764
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,0x,9744.07,99.6780%,1136,9771.77768006,9740.308788979999
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,OpenOcean,9743.653977,99.6737%,556,9771.77768006,9739.892926564879
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,Fly,9739.157703,99.6277%,360,9771.77768006,9735.398388126643
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,Nordstern Finance,9737.905194,99.6149%,477,9771.77768006,9734.146362595116
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,10000,0.1111111111111111,SushiSwap,9158.134475,93.6841%,263,9771.77768006,9154.59943509265
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,KyberSwap,96060.07623,98.2656%,587,97717.77777777778,96022.99704057522
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,0x,96046.16,98.2514%,661,97717.77768006,96009.08618224
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,OpenOcean,95720.199266,97.9180%,782,97717.77768006,95683.25126908332
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,Nordstern Finance,94772.486978,96.9485%,342,97717.77768006,94735.90479802649
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,Fly,94710.233903,96.8848%,320,97717.77768006,94673.67575271345
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,100000,1.1111111111111112,SushiSwap,16030.090699,16.3981%,222,97717.77768006,16023.903083990186
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,0x,767823.45,78.5453%,946,977177.77768006,767527.0701482999
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,KyberSwap,763702.231901,78.1237%,825,977177.7777777779,763407.4428394863
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,OpenOcean,425486.845449,43.5256%,767,977177.77768006,425322.6075266567
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,Nordstern Finance,359820.431995,36.8082%,479,977177.77768006,359681.5413082499
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,Fly,333096.666234,34.0745%,255,977177.77768006,332968.0909208337
2026-01-27_19-58-12,Monad,Monad,WBTC,USDC,1000000,11.11111111111111,SushiSwap,8614.833402,0.8813%,279,977177.77768006,8611.508076306829
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,10000,66666.66666666667,KyberSwap,8649.752563607164,99.6286%,1659,8682.000000000002,8649.752563607164
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,10000,66666.66666666667,0x,8648.573554150375,99.6150%,424,8682.000000000002,8648.573554150375
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,10000,66666.66666666667,Fly,8648.538718175228,99.6146%,334,8682.000000000002,8648.538718175228
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,10000,66666.66666666667,CoW Swap,8648.022612050927,99.6086%,882,8681.999998952388,8648.022612050927
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,10000,66666.66666666667,OpenOcean,8646.775765399118,99.5943%,503,8682.000000000002,8646.775765399118
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,KyberSwap,84570.94156061241,97.4095%,1809,86820.00000000001,84570.94156061241
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,0x,82880.08209461387,95.4620%,444,86820.00000000003,82880.08209461387
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,Fly,82870.55375915869,95.4510%,335,86820.00000000003,82870.55375915869
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,OpenOcean,82119.59119901161,94.5860%,447,86820.00000000001,82119.59119901161
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,CoW Swap,78996.1944290914,90.9885%,352,86819.99999906789,78996.1944290914
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,100000,666666.6666666667,Nordstern Finance,1.1035686612448e-05,0.0000%,439,86820.00000000003,1.1035686612448e-05
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,KyberSwap,388881.1711542384,44.7917%,987,868200.0000000001,388881.1711542384
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,CoW Swap,388803.3949188879,44.7827%,916,868199.9999974999,388803.3949188879
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,0x,336972.065946159,38.8127%,424,868200.0,336972.065946159
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,Fly,322927.54669133876,37.1951%,349,868200.0,322927.54669133876
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,OpenOcean,293592.76679866586,33.8163%,648,868200.0000000001,293592.76679866586
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDe,1000000,6666666.666666667,Nordstern Finance,1.1036309636562e-05,0.0000%,645,868200.0,1.1036309636562e-05
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,KyberSwap,8650.451271,99.4901%,492,8682.000000000002,8637.726457180359
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,Fly,8649.339921,99.4773%,291,8682.000000000002,8636.61674197621
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,0x,8649.33,99.4772%,528,8682.000000000002,8636.606835569999
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,OpenOcean,8648.229092,99.4645%,518,8682.000000000002,8635.507547005667
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,Nordstern Finance,8646.164873,99.4408%,344,8682.000000000002,8633.446364471816
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,SushiSwap,8644.009334,99.4160%,256,8682.000000000002,8631.293996269686
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,10000,66666.66666666667,CoW Swap,8592.421221,98.8226%,320,8681.999999886697,8579.78176938391
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,KyberSwap,84592.951175,97.2915%,663,86820.00000000001,84468.51494382157
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,CoW Swap,84579.576905,97.2762%,871,86819.9999989082,84455.16034737274
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,OpenOcean,84461.965718,97.1409%,485,86820.00000000001,84337.72216642882
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,Nordstern Finance,84280.955782,96.9327%,632,86820.00000000003,84156.97849604469
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,SushiSwap,84149.031689,96.7810%,233,86820.00000000001,84025.24846338548
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,Fly,82884.182684,95.3263%,244,86820.00000000003,82762.26005127183
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,100000,666666.6666666667,0x,82868.28,95.3080%,424,86820.00000000003,82746.38076012
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,KyberSwap,404786.069934,46.5550%,748,868200.0000000001,404190.6296251271
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,CoW Swap,404705.112719,46.5457%,881,868199.9999984674,404109.7914981904
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,OpenOcean,362128.719746,41.6489%,533,868200.0000000001,361596.0283992537
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,0x,336847.79,38.7413%,466,868200.0,336352.28690090997
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,Fly,322986.878609,37.1472%,336,868200.0,322511.76491056615
2026-01-27_19-58-12,Plasma,Plasma,XPL,USDT0,1000000,6666666.666666667,Nordstern Finance,193177.641017,22.2176%,308,868200.0,192893.476707064
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,KyberSwap,2.8991474264466808,99.1126%,643,8682.000000000002,8604.959476436394
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,Fly,2.898736792793382,99.0986%,340,8682.000000000002,8603.740674690038
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,0x,2.89873679279338,99.0986%,435,8682.000000000002,8603.74067469003
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,CoW Swap,2.8985675966613105,99.0928%,2490,8681.99999910118,8603.238483650435
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,OpenOcean,2.8978538292417144,99.0684%,502,8682.000000000002,8601.119950572333
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,Nordstern Finance,2.8977436692977485,99.0647%,311,8682.000000000002,8600.792984842647
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,10000,66666.66666666667,SushiSwap,2.896950844510102,99.0375%,230,8682.000000000002,8598.439801590433
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,KyberSwap,28.424743972340842,97.1752%,1103,86820.00000000001,84367.48258430485
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,CoW Swap,28.41905902320955,97.1557%,875,86819.99999897102,84350.60908678826
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,Fly,28.405492827377067,97.1094%,347,86820.00000000003,84310.34326093787
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,0x,28.40017846809687,97.0912%,448,86820.00000000003,84294.56971115831
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,OpenOcean,28.39262572494165,97.0654%,419,86820.00000000001,84272.1524141993
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,Nordstern Finance,28.344084303149693,96.8994%,410,86820.00000000003,84128.0766201786
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,100000,666666.6666666667,SushiSwap,28.31588356746966,96.8030%,279,86820.00000000001,84044.37401660669
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,0x,134.90005586014234,46.1180%,468,868200.0,400396.8557984885
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,KyberSwap,134.64382440567974,46.0304%,1293,868200.0000000001,399636.335218498
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,Fly,130.03389323835265,44.4545%,344,868200.0,385953.5985207545
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,OpenOcean,120.66601703849673,41.2519%,409,868200.0000000001,358148.8051719621
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,CoW Swap,72.0335016106089,24.6260%,372,868199.9999998292,213802.63613044826
2026-01-27_19-58-12,Plasma,Plasma,XPL,WETH,1000000,6666666.666666667,Nordstern Finance,64.82646020140682,22.1621%,417,868200.0,192411.41652379557
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,KyberSwap,9997.764275,99.8306%,663,10000.0,9983.057563751474
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,OpenOcean,9997.669557,99.8296%,470,10000.0,9982.962985081653
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,0x,9997.66,99.8295%,397,10000.0,9982.95344214
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,Fly,9996.090316,99.8139%,324,10000.0,9981.386067145164
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,CoW Swap,9995.764721,99.8106%,931,9999.999999738333,9981.06095109541
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,10000,10000.0,Nordstern Finance,0.001216,0.0000%,464,10000.0,0.001214211264
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,KyberSwap,99977.114646,99.8300%,652,99999.99999999999,99830.04831035573
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,OpenOcean,99976.167473,99.8291%,569,99999.99999999999,99829.10253064721
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,0x,99976.16,99.8291%,433,99999.99999999999,99829.09506864
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,CoW Swap,99957.119222,99.8101%,899,99999.99999973833,99810.08229962444
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,Fly,91714.896964,91.5800%,296,99999.99999999999,91579.98435056595
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,100000,100000.0,Nordstern Finance,0.001246,0.0000%,458,99999.99999999999,0.001244167134
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,1000000,1000000.0,KyberSwap,999718.950281,99.8248%,494,1000000.0,998248.3637051367
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,1000000,1000000.0,OpenOcean,999708.867132,99.8238%,515,1000000.0,998238.2953884489
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,1000000,1000000.0,0x,999708.86,99.8238%,426,1000000.0,998238.28826694
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,1000000,1000000.0,CoW Swap,999519.006489,99.8049%,918,999999.9999997383,998048.7140304548
2026-01-27_19-58-12,Plasma,Plasma,USDe,USDT0,1000000,1000000.0,Fly,107123.614047,10.6966%,323,1000000.0,106966.03521073685
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,KyberSwap,10005.849353011063,100.0876%,1408,9997.09,10005.849353011063
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,0x,10005.616674762432,100.0853%,727,9997.09,10005.616674762432
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,CoW Swap,10003.848182459613,100.0676%,1429,9997.089999319613,10003.848182459613
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,OpenOcean,9997.558310393566,100.0047%,548,9997.09,9997.558310393566
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,Fly,366.21802481553226,3.6632%,421,9997.09,366.21802481553226
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,10000,10000.0,Nordstern Finance,1.0875328807652e-05,0.0000%,446,9997.09,1.0875328807652e-05
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,KyberSwap,100019.76712858606,100.0489%,703,99970.89999999998,100019.76712858606
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,0x,100017.63009469814,100.0467%,425,99970.9,100017.63009469814
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,CoW Swap,99999.76317447975,100.0289%,1338,99970.8999993196,99999.76317447975
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,OpenOcean,99973.91673314609,100.0030%,668,99970.89999999998,99973.91673314609
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,Fly,366.24153027477377,0.3663%,354,99970.9,366.24153027477377
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,100000,100000.0,Nordstern Finance,1.0814429916938e-05,0.0000%,413,99970.9,1.0814429916938e-05
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,1000000,1000000.0,KyberSwap,999672.3817591823,99.9963%,1353,999709.0,999672.3817591823
2026-01-27_19-58-12,Plasma,Plasma,USDai,USDe,1000000,1000000.0,0x,999648.9057863653,99.9940%,449,999709.0,999648.9057863653
